,Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,helpful_rate,product_type,0,0
2367,11701,us,46942215,rw9al2t42jm8z,b002mn3jy2,483688088,tl care 100% organic cotton nursing pads,baby,3,0,0,n,y,stick to my nipples :(,"my nipples stick to these! i'll leak quite a bit, and it's painful to have to pull these off. they worked  great while i was pregnant though to conceal my nipples.",2014-01-14,0.0,pacifier,0.014920476357084546,0.02296214058636343
2368,16343,us,47081643,rkql0g0sotx9x,b007700sd0,853986350,"taggies cozy cart cover, neutral (discontinued by manufacturer)",baby,5,18,19,n,y,great for restaurant high chairs!,"i've only used this on restaurant high chairs so far, but it's been great. my son is big for his age and started sitting up on his own at about 4.5 months, but we still thought he was too small to comfortably sit in a wooden high chair. a friend recommended this cart cover, so we got it and we love it! it's so soft and plush that he is very comfortable, and now he can sit at the restaurant table with us while we eat. (before, my husband and i would each have to take turns holding him and eating since he hated sitting in his car seat or a stroller at a restaurant.)<br /><br />before we bought this one, we checked out other, less expensive covers. we're happy we got this one because it has the following advantages:<br />1. it is very soft and plush (as i said before), so it pads the seat a bit for your little one.<br />2. it straps to the chair, and has its own little strap that holds the child in (it's like a little triangle-shaped piece of fabric that you put his feet through and straps around his waist, so it really keeps him in there! i've seen toddlers crawl out of restaurant high chairs and onto the table, so i think this feature would come in handy for children older than mine, too).<br />3. the tags! our baby loves them. we also use them as loops to attach links ([[asin:b001abzgu2 bright starts lots of links]]) and toys for our son.<br /><br />the main disadvantage to this cart cover is that it's kind of big. that's no big deal when we're taking it out in the car, but we like to walk places too. so, we purchased a 4l stuff sack ([[asin:b000sthhqi sea to summit ultra-sil stuff sack]], size s) for it, which makes it small enough to squeeze into the diaper bag when we're walking out for dinner. i'd recommend getting one if you're a walker too!<br /><br />we love our cart cover! i'm sure it will be great when we use it on an actual cart, too ;)",2012-08-12,0.9473684210526316,pacifier,0.9998443981161002,0.9719043719809646
2369,16351,us,47081643,r1rhxknlljuvsi,b004mwjsw8,859601729,"nuk trendline silicone spout learner cup, 5-ounce",baby,4,23,26,n,y,"great cup, but you need replacement spouts","my son stopped taking bottles when he was about 2 months old, so we decided to introduce a sippy cup around 4.5 months. although this product says 6+ months, it's similar to others that are labelled 4+ months, so we tried it anyway. this is his favorite sippy cup! he took right to it and now it's our first choice when feeding him (his second favorite is a [[asin:b000rqubag playtex baby the first sipster spill-proof 7 oz cup: boy colors]]).<br /><br />we really like the cup too and think it has may advantages over his other cups:<br />1. it's only five ounces. we're feeding him breast milk from it, so the smaller size is better since we only feed him 2-3 ounces per feeding.<br />2. it has a cap. no matter how \\spill proof\\ a cup is, they all tend to drip a little, especially if they're dropped or transported with liquid in them. this cup also comes with an insert to go under the spout (like the kind that come in bottles), so the sippy cup has two ways to keep it from leaking while transporting, on top of the \\spill proof\\ spout.<br />3. the handles project from the bottom of the cup instead of the top, which seems better for my son's little hands. also, the handles are removable, which makes it easier to transport the cup in a bottle cooler. you can also tilt the handles a bit by attaching them at an angle, which can help your child drink (e.g. if the handles are at an angle, the baby can hold the cup so that the handles are parallel to the floor, but the angle of the cup is tilted towards the baby's mouth, helping the fluid to flow more easily out of the cup).<br />4. the pattern is great! my son loves to look at this cup.<br /><br />the big disadvantage of the cup is that the spout is flimsy. my son doesn't have any teeth yet and, although he chomps on the spout a little with his gums, he doesn't do it much. he's only used this sippy cup once every day or two for about three weeks and the spout already broke. i ordered replacement spouts ([[asin:b004fpyg7o nuk replacement silicone spout, clear]]), but i strongly caution you to check the spout before each use. the part that broke was a small piece bridging the multiple holes in the spout. if i hadn't stopped using it when i noticed the damage, i worry that a small chunk of silicone could have broken off and my son would have swallowed it. it probably would have been small enough to cause him no harm, but i still don't want pieces of silicone in my baby's tummy, and i doubt you would either!<br /><br />still, the cup is great and my son loves it. if you get this cup, i kindly ask that you please buy replacement spouts rather than buying a new cup each time a spout breaks -- let's try to keep these cups out of landfills! :)",2012-08-12,0.8846153846153846,pacifier,0.9782962789308878,0.9734526242762058
2370,10898,US,47093729,R3HUSGT5T4EAPN,B000K7JLGM,199558933,t3 bespoke labs 83808-se featherweight professional ionic ceramic tourmaline hair dryer,Beauty,1,4,4,N,Y,I tried to like this hair dryer.,"I bought this hair dryer with high hopes that it would be the dryer of my dreams!  Not so.  I used it for about a month, trying to like it.  It was quiet and light weight, but didn't dry my hair in half the time of my cheap dryer like everyone states it should.  It took about the same amount of time due to the fact that it doesn't have much blowing power.  It's like my old hair dryer on low!  I hated it so much I sold it on ebay and bought an Elchim 2100.  Now, that dryer really BLOWS!  It's also a whole lot less expensive and supposed to last for 2000 hours of use.  At 5 minutes of use per day (yes, it's that fast), that's 65 years!",2009-02-11,1.0,hair_dryer,0.31058416792753474,0.2566362642282978
2371,10899,US,47093729,RKA4V0NS2BLT0,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),Beauty,5,0,0,N,N,This dryer BLOWS!,"What a powerful hair dryer!  It's a little heavy, but it blows so hard I can dry my hair in 3-4 minutes, so I don't mind.  Supposed to last for 2000 hours of use.  If that's true, I'll be dead before this hair dryer dies!",2009-02-11,0.0,hair_dryer,0.6854028387652528,0.02770161792672072
2372,1751,us,47112017,r2dqvdwuovkvwq,b00djpk8ms,292396087,infantino pat and play water mat,baby,5,0,0,n,y,five stars,so fun to give to baby for tummy time!,2015-06-09,0.0,pacifier,0.17899553825278597,0.9869293963654533
2373,1761,US,47112017,R27ELX51JZ66EW,B0028H3ACS,380619977,wubbanub tabby kitten pacifier,Baby,5,0,1,N,Y,My daughter LOVED hers when she was first born,Ordered for a friend who just had a new baby. My daughter LOVED hers when she was first born. Plus it helps keeps the pacifier in and/or close by.,2015-06-09,0.0,pacifier,0.4872045400304195,0.5166409197522468
2374,7156,US,47129168,R3VK97YEDCBBFF,B0082I1IA8,218693378,"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,"They are also a good size, cute","Dude, these things really glow bright! They are also a good size, cute, and I love that they glow in the dark.",2014-11-19,0.0,pacifier,0.9947070508310607,0.9999964232343178
2375,7160,US,47129168,R3UVWVSEQBU5QM,B00EM5CPCA,311061809,"mam crystal orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,1,N,Y,Five Stars,These are great. Good size. Cute design.,2014-11-19,0.0,pacifier,0.25935386102555424,0.937064034669621
2376,4404,us,47129168,r3avencl83wlix,b00favniia,579566375,econobum cloth diaper cover kit - snap - sassy trim - one size,baby,2,0,0,n,y,"cheapy outer, good inner",snaps broke 1st wash. inserts are very absorbent. but the cover is super cheapy.,2015-02-21,0.0,pacifier,0.9946533233199217,0.7531846739396695
2377,9345,US,47133268,R1FRCNKD988IQ8,B004IY6AGW,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Y,Five Stars,I gave this as a baby shower gift she loved it super cute,2014-08-02,0.0,pacifier,0.25935386102555424,0.8829116657643769
2378,9349,US,47133268,R233SZS8HG0XAQ,B001BXREG8,869138578,wubbanub (tm) dragon pacifier!,Baby,5,0,0,N,Y,Five Stars,My son loves his dragon,2014-08-02,0.0,pacifier,0.25935386102555424,0.9818237118938352
2379,2353,US,47159838,R21FTI1ZXAUY9J,B004JU0H6O,153481256,"dream on me 3 playard mattress, white",baby,5,0,0,n,y,good product and good seller,good product and good seller,2015-05-09,0.0,pacifier,0.9990940155299489,0.9990940155299489
2380,2360,us,47159838,r1cb04wammljos,b00dnba82s,631647699,foscam fbm3501 wireless digital video baby monitor,baby,5,0,0,n,y,good product and good seller,good product and good seller,2015-05-09,0.0,pacifier,0.9990940155299489,0.9990940155299489
2381,16965,us,47261927,rwhn0q60lkdck,b001g4rwg4,31256937,the first years breastflow starter set,baby,5,1,1,n,n,"if you're breastfeeding, and terrified of bottles... get these!","i have two kids, a daughter who's 10, and a son who is now almost 6 weeks old.  as much as i wanted to breastfeed my daughter, it just didn't work out, and i think the bottles she was given early on were a huge part of the problem.  bottles require only sucking (no compression) and make the baby a \\lazy eater\\.  breastfeeding requires a lot of work (sucking the nipple to the back of the mouth, waiting for let down, compression, sucking, etc.) and if a baby has used a bottle, they can often times get frustrated trying to go back to the breast.  for this reason, i waited until my son was 4 weeks, before introducing any bottles.  even though i'd given him time to get a good latch, establish good breastfeeding, etc. i was honestly still pretty scared of bottles.  i know it's rare, but there are times that one bottle ruins baby's breastfeeding, and that was my worst nightmare.  i mean, the first week of breastfeeding is no party, and i was finally to the \\enjoyable\\ part.  after tons and tons of research, i purchased these bottles, and to my surprise - no issues.  first of all, he took this bottle right away, as if he couldn't even tell the difference between this and his normal \\food source\\.  he sucked it down, ate the whole thing (which was only 2 ounces since we were \\testing\\ them) and was still hungry.  i offered him my breast, and he took it instantly.  no weird latch issues, nothing off - perfect.  we've since given him several bottles over the last couple weeks, and everything has gone just as well.  so glad we decided on these bottles.  i can't say what would/wouldn't have happened if we'd gone with another brand, but i do know that there is nothing more i could have hoped for with these.  i also know that my niece tried several bottles on her ebf daughter, before trying these, which are the first ones she took!  i see other reviewers complaining of the \\extra part\\ (since there are essentially 2 parts to the nipple) but that is such a non-issue, really.  it isabsolutely worth one more part to be able to use these fantastic bottles!",2012-01-11,1.0,pacifier,0.01674006744089664,0.9792776618153762
2382,16976,us,47261927,rd0qedh212hqe,b002crskdi,141460758,"graco sarah classic 4 in 1 convertible crib, cherry (discontinued by manufacturer)",baby,5,1,1,n,n,graco sarah,"i spent a long time researching cribs (as i do with most \\big purchase\\ items), and this crib is phenomenal for the money!  i put it together, 9 months pregnant, with my 10 year old daughter.  it went together flawlessly, we had no missing or extra parts, and everything went as it should.  i've put together quite a bit of furniture, and the ease of this assembly was great!  we didn't have a hard time at all with the instructions, and all in all, are very happy with this purchase.  the crib is very sturdy, and the color looks rich and expensive.  would buy again, every time - highly recommend!",2012-01-11,1.0,pacifier,0.010182052522739585,0.9853659630378362
